Quantity,Last purchase (days),Transactions Amount,Number of Transactions
8873,3,8568.24,80
1229,10,933.6199999999995,208
40,546,123.24,8
72,279,39.12,2
451,17,810.45,17
59,363,135.4,9
233,20,118.98,32
237,285,570.1299999999998,53
318,15,306.71999999999997,20
883,24,1370.8700000000003,161
2524,0,4022.4600000000028,262
875,29,1692.27,6
2812,6,8093.589999999999,117
188,55,319.61000000000007,98
631,66,1558.7199999999998,92
2368,2,3013.8300000000013,170
29,485,129.75,3
94,43,183.70000000000002,10
1407,73,1770.3400000000004,44
1040,58,1027.9999999999998,30
49390,12,65892.07999999999,281
396,91,324.24,62
2025,48,3043.4799999999987,588
804,11,1260.8600000000001,62
168,76,303.26,16
137,44,208.62999999999997,13
152,257,1276.0,3
204,272,482.0099999999998,60
146,66,657.9,10
27,6,112.75000000000001,21
840,227,1998.0,5
4019,3,5040.000000000003,312
6211,3,5150.270000000002,154
5458,0,13946.129999999988,284
249,115,531.35,123
285,46,656.6300000000001,27
851,85,3029.870000000001,79
1836,20,2483.04,402
833,27,1651.0299999999995,22
1749,10,3645.4299999999957,447
4264,0,6840.230000000009,632
608,219,911.5299999999993,94
642,78,301.71999999999997,19
44,69,319.8000000000001,3
1568,9,3278.36,236
413,577,623.7500000000002,45
1202,15,1773.9200000000008,203
182,27,155.23999999999998,27
172,263,292.46999999999997,37
4989,18,4711.21,228
399,92,589.15,43
293,69,775.0700000000003,152
977,27,1382.0200000000013,185
177,424,272.81999999999994,46
677,47,1054.6699999999996,269
5769,6,7076.279999999985,668
898,38,702.79,84
317,121,603.7499999999998,28
346,53,650.51,53
1554,79,2269.2099999999996,128
288,54,417.59999999999997,1
3,298,3.75,1
169,173,312.55000000000007,16
-189,47,0.0,4
2010,5,2191.8400000000006,193
805,12,1304.7599999999993,242
6727,2,7170.700000000005,358
4662,2,6694.310000000009,452
577,26,826.96,45
880,18,1515.8999999999992,69
214,45,623.93,95
1031,90,1764.7199999999998,25
54,666,207.5,9
189,0,223.92,34
4280,665,2002.4,2
1058,115,1484.6300000000003,176
106,96,239.4,13
81,319,106.83,7
203,214,369.34,22
608,11,772.84,43
341,245,316.61999999999995,13
618,20,1501.3799999999997,89
318,157,594.9000000000001,24
1247,10,2758.2500000000027,718
4,295,34.0,1
536,37,1145.6,34
4435,65,5580.599999999999,222
191,48,458.0399999999999,58
83,261,380.3899999999999,40
452,58,744.9000000000003,146
1489,76,2246.8100000000013,255
171,58,171.59,26
318,117,654.9200000000001,49
440,11,1695.660000000002,158
262,61,388.2799999999999,76
64,81,226.35000000000005,50
194,68,245.94,16
5236,9,10454.04999999999,344
271,101,425.18999999999994,60
111,454,294.65,19
703,11,2242.25,197
24,20,107.6,3
311,124,597.4799999999999,155
32,332,80.8,5
892,17,1520.1199999999997,95
759,39,1706.2800000000022,322
44,310,110.38000000000001,12
146,58,243.83999999999997,16
933,4,1201.5100000000014,287
239,454,414.88000000000005,66
186,31,305.62,18
540,12,1201.4900000000002,164
313,37,867.8300000000002,121
245,214,332.29999999999995,24
246,24,536.99,60
539,174,460.58999999999986,98
378,104,801.4899999999996,103
778,127,1121.59,67
196,67,288.42,23
651,24,912.74,150
112,193,275.64,16
477,18,547.0699999999999,28
81,361,479.3500000000001,15
1525,51,1692.9799999999998,449
2768,6,6500.600000000003,325
274,104,417.06000000000006,28
762,37,1446.9500000000003,95
2163,11,3317.9700000000003,191
307,215,497.61000000000007,26
136,228,358.37999999999994,38
236,16,460.64,26
566,157,775.1800000000001,28
158,52,341.70000000000005,22
59,113,128.5,8
99,186,197.22,11
264,333,325.90999999999997,23
33,126,199.15000000000003,12
440,100,1106.5299999999997,47
358,228,413.46000000000004,24
61,277,180.85000000000002,10
165,40,251.87,11
1562,30,3167.7300000000014,166
184,160,582.9000000000001,26
8470,1,15357.779999999988,298
2234,66,1774.6200000000003,117
692,69,1260.4399999999998,64
10154,6,10183.820000000007,379
135,51,214.32000000000002,11
78,44,193.44,12
182,53,281.42,14
33,187,124.57,8
249,70,332.40999999999997,19
271,43,342.45,20
56,11,144.91,9
164,24,328.4,19
12,15,35.400000000000006,2
83,485,345.8900000000001,13
656,107,473.13999999999976,72
133,30,151.65,8
392,60,481.35,28
60,64,207.73999999999998,11
581,23,805.6199999999998,129
1250,22,2761.49,139
600,78,680.02,7
3825,58,7066.309999999998,289
1044,6,2023.47,123
463,13,853.7199999999998,159
753,64,1519.0800000000004,178
600,244,432.0,1
424,240,705.1199999999998,39
104,218,276.72999999999996,38
320,302,429.84,26
184,16,471.50999999999965,101
157,243,194.88,37
925,67,1578.6700000000005,135
283,120,809.7000000000002,203
235,16,496.8399999999997,101
62,485,145.93000000000004,45
102,183,219.13999999999996,69
58,300,213.03000000000014,44
386,27,444.4599999999999,163
522,20,1281.5599999999997,125
723,12,187.6900000000003,82
629,117,1706.88,44
262,60,373.24,60
2034,60,3754.2699999999986,710
1407,20,3085.4799999999996,209
281,82,579.7700000000002,93
298,59,981.6500000000001,151
434,73,364.14000000000004,19
886,10,1510.060000000002,547
1014,24,2528.670000000001,105
82,291,113.44000000000001,8
121,274,208.45999999999995,38
132,10,621.6800000000001,57
440,24,576.2600000000003,143
232,129,391.5200000000001,9
708,50,1043.3399999999997,130
1413,6,2596.4499999999994,327
171,91,169.79000000000005,60
3183,13,6666.829999999986,696
480,22,739.4999999999995,89
35,638,230.25000000000003,14
993,116,543.0500000000001,6
2094,32,2781.499999999998,213
929,18,1295.3900000000006,77
341,27,380.55000000000007,54
3158,20,4604.2199999999875,898
87,54,161.94,53
281,120,530.08,49
399,55,950.93,62
173,26,262.68,57
1025,4,1903.1300000000012,242
2169,53,3049.880000000001,305
807,13,1894.1100000000017,283
145,5,816.7299999999999,33
2725,0,4345.500000000007,249
312,236,406.48000000000013,21
1614,139,435.02,19
790,41,1161.2700000000002,61
644,57,1178.56,42
1306,124,1262.7500000000014,87
92,110,167.61,16
10,90,20.8,1
1054,17,2085.0800000000004,54
246,126,493.67,26
112,10,292.34000000000003,18
172,240,416.64,16
49,88,117.35000000000001,7
304,61,507.04999999999995,101
125,117,234.17,14
35,218,110.55000000000001,7
291,227,201.19,26
1978,16,2148.4700000000003,31
333,279,319.0199999999999,21
326,108,439.4300000000001,31
816,40,650.4100000000002,42
71,151,232.20999999999987,42
88,268,251.51999999999998,2
166,78,344.33,39
860,18,1809.0500000000004,91
788,256,1078.9600000000005,87
182,61,384.06,22
1366,4,1920.1999999999998,149
2408,1,4392.419999999996,418
1830,1,5461.620000000001,121
1040,60,1873.2,3
402,42,1625.0500000000004,129
43,242,126.12,7
1233,3,1133.25,12
100,219,179.0,1
857,11,1601.86,95
-1,666,-1.25,1
534,63,1427.46,41
360,283,702.0,12
73,130,287.02,6
294,24,484.82000000000005,23
2164,23,3989.5700000000006,169
678,74,1487.78,50
819,47,1412.9399999999996,44
272,19,781.7800000000001,44
587,51,877.4300000000001,53
116,17,185.46,12
186,90,270.90000000000003,15
240,152,565.5799999999997,75
1981,29,1842.5599999999995,217
6613,0,8574.110000000002,268
176,41,920.0999999999998,16
827,12,1272.6100000000013,234
108,121,71.0,7
69,46,95.85,3
235,61,357.77,9
97,157,154.82999999999998,4
415,79,848.5899999999997,155
400,111,716.0,2
146,153,146.87,11
235,12,380.35,22
750,87,1030.1399999999999,28
406,17,734.57,32
201,38,388.33000000000004,32
652,78,1253.2199999999996,77
28,90,112.40000000000003,22
181,138,449.7299999999999,15
947,27,1065.7700000000002,71
994,63,1044.3800000000003,98
998,52,1735.1799999999998,102
487,26,897.43,10
106,114,339.44,22
510,217,642.0199999999999,22
533,86,1100.9,65
474,9,864.3199999999998,48
2669,22,5594.780000000006,322
1614,190,3228.8399999999992,316
184,195,247.14,43
261,29,413.75000000000006,92
121,277,496.37999999999994,14
802,29,1353.8300000000004,84
592,82,1179.8899999999999,62
1855,60,3095.0399999999995,516
216,267,234.24,5
1484,74,5116.129999999999,101
428,314,534.4699999999999,71
763,22,1421.5899999999992,82
318,0,859.3500000000003,62
-1,144,-112.35,1
2154,13,4531.340000000004,297
1482,3,2655.2200000000007,154
133,115,312.13999999999993,64
1182,1,2385.480000000001,148
759,18,1446.09,174
289,18,813.7700000000001,80
295,37,841.08,25
788,273,378.2000000000001,28
24,79,118.80000000000001,2
164,23,285.5,9
78,26,290.1600000000001,64
1049,182,2003.8500000000008,81
772,99,1405.7799999999995,52
1816,243,2949.7500000000014,162
784,124,1555.05,189
1859,25,2050.079999999999,96
868,29,1991.009999999999,115
920,1,2041.850000000001,64
1743,121,3802.8100000000018,198
1131,50,1777.7800000000007,125
148,318,270.19999999999993,15
613,9,1088.1999999999994,77
332,0,992.6800000000003,52
457,11,937.9199999999998,213
800,19,971.74,65
815,11,1621.7299999999998,42
2,262,25.5,1
693,191,665.7800000000004,90
4537,76,10380.429999999995,421
573,45,869.6799999999998,121
50,166,163.29999999999998,12
302,48,248.60999999999999,30
210,67,747.2199999999997,135
368,65,806.8999999999997,43
68,289,116.19999999999997,9
154,318,157.02,10
327,30,593.6099999999999,38
120,234,307.46,18
80,2,138.32,7
246,337,345.29999999999995,9
130,157,298.89000000000004,32
291,51,259.34999999999997,40
790,64,991.8499999999998,262
76,100,157.09,14
983,48,2463.170000000001,134
2730,16,4892.240000000001,27
102,107,424.99999999999994,24
1224,17,1139.7299999999998,52
126,98,380.5,24
5163,1,10585.569999999985,487
302,189,465.32,20
81,239,579.0,15
483,85,984.5699999999998,48
212,106,749.78,35
878,23,1679.6400000000003,85
82,52,124.88,9
477,195,1503.5,16
104,25,213.77999999999997,14
490,76,329.34000000000003,23
242,18,251.69999999999996,20
169,173,306.54999999999995,15
778,152,1266.9699999999993,67
1110,22,1534.7300000000002,102
2856,6,3518.0299999999993,229
1000,29,1707.2099999999996,105
66,22,293.1,5
1500,33,2466.4000000000005,145
100,285,158.68,10
75,197,189.48999999999998,14
519,50,816.8800000000006,60
185,290,224.90999999999997,16
479,75,313.26,16
1121,0,3755.6499999999983,87
41,188,59.9,4
865,4,1430.9400000000003,64
170,202,306.13,15
290,179,711.79,80
680,6,780.3800000000001,131
241,58,239.91999999999996,23
1264,23,3286.9099999999994,76
200,47,144.0,2
144,227,203.95,10
1301,12,2275.58,89
227,106,384.3999999999999,61
160,0,249.74,20
1167,29,2095.1300000000015,237
1238,0,1674.46,35
119,37,262.62,29
191,60,1013.01,29
357,24,692.2200000000001,96
268,54,342.63,40
2850,53,3563.8499999999995,152
589,6,1352.9100000000003,67
884,54,384.08,13
76,54,204.24,7
1310,4,2299.670000000001,213
147,253,226.85,4
1167,38,2741.079999999998,164
275,61,984.1199999999997,104
24,235,113.5,9
958,12,1960.7200000000003,274
89,121,114.23,25
1905,25,3198.2500000000027,472
288,273,335.13,63
128,214,354.15,28
112,311,426.78999999999985,49
406,252,393.48999999999995,21
741,19,939.32,47
1532,16,1906.0900000000015,208
185,143,318.76000000000005,47
1553,69,3466.6700000000005,73
1736,13,3127.820000000003,546
203,15,421.5200000000001,36
131,243,190.88,25
55,65,149.89,14
224,26,550.0600000000001,29
474,13,916.1300000000002,105
105,12,314.69,19
1822,18,3744.65,566
149,313,379.95000000000005,16
611,4,1135.0399999999997,40
3362,15,8628.55,407
616,54,954.8999999999997,31
75,205,171.45,9
106,16,282.18999999999994,55
213,32,318.65000000000003,69
168,181,384.52,57
110,363,283.28,39
193,117,353.8599999999999,87
43,19,178.26,18
252,16,272.44000000000005,112
232,41,298.40999999999997,78
141,108,239.99999999999997,16
410,149,603.3699999999998,124
367,53,1253.3600000000001,12
36,209,63.440000000000005,23
394,4,562.8999999999997,127
161,148,310.63999999999993,80
159,245,317.61999999999995,38
844,3,763.64,6
1776,43,2144.5299999999997,116
79,243,111.98000000000002,27
430,228,1065.3500000000001,69
179,6,246.04000000000008,15
48,58,187.82999999999998,9
1877,174,1703.4100000000003,94
1362,32,1641.6800000000019,294
118,22,153.92000000000004,45
559,27,1064.1100000000001,124
1203,10,1419.7300000000012,142
519,4,936.1600000000004,112
404,17,525.2399999999998,102
72,252,550.8000000000001,1
1140,0,1875.1100000000006,135
294,29,556.9499999999997,69
67,18,131.78000000000006,51
387,102,498.42,30
678,12,669.1100000000001,57
149,22,197.6300000000001,66
573,15,1119.9299999999998,81
144,362,250.03999999999994,53
11470,11,8600.730000000005,69
-144,454,-152.64000000000001,1
41,215,82.75,12
1005,79,1384.8500000000001,55
372,139,644.3,14
1382,18,2288.1299999999997,28
1884,0,2514.76,136
3856,5,6204.459999999995,487
1074,31,2524.0200000000004,11
634,101,1200.6199999999997,73
373,275,700.8599999999999,107
770,15,908.9900000000005,204
844,9,990.2300000000002,50
60,251,96.8,6
142,15,523.11,33
120,23,363.9,6
16,124,175.2,1
375,86,494.24999999999994,28
314,38,306.6,12
1240,4,1944.3200000000033,548
3123,9,6612.179999999995,757
152,184,243.36,9
5902,10,11891.179999999997,424
489,186,781.3600000000001,183
56,356,193.63999999999996,17
66,47,160.56999999999994,32
346,16,537.74,87
1639,0,2611.58,503
216,87,228.96,1
1401,15,1159.5200000000011,215
112,180,110.75,9
759,46,1256.19,72
113,37,587.15,27
1200,125,1740.0,8
1006,51,1393.06,16
166,342,178.21999999999997,19
153,25,388.1399999999999,45
202,99,365.84999999999985,59
161,12,127.85999999999999,15
335,18,585.7900000000002,132
157,50,488.2,29
191,240,312.22999999999996,35
2680,9,4455.729999999996,414
4777,13,4801.559999999999,468
150,239,168.4,34
680,24,1349.5200000000011,128
540,73,446.18,33
152,18,423.8899999999998,87
749,41,1342.6800000000012,253
408,41,646.9200000000001,57
85,219,495.7699999999999,28
361,200,372.49999999999983,71
86,71,203.2,24
2075,24,3925.919999999996,419
663,12,404.66,83
25646,2,20272.42999999999,110
25,214,65.4,2
150,211,199.29000000000002,51
88,20,336.40000000000003,15
201,15,261.11000000000007,47
1902,114,2686.42,28
542,20,784.11,78
1068,5,1259.56,15
7430,9,31300.080000000016,224
480,164,508.8,3
320,191,457.91,62
241,249,203.86999999999995,4
2005,40,7330.800000000001,27
254,23,696.4099999999999,92
310,115,653.3799999999999,38
1097,210,2129.9600000000023,213
701,51,2633.85,59
117,274,281.62000000000006,33
32324,5,30300.819999999992,201
705,3,967.2199999999998,94
784,70,1928.72,116
3,164,32.65,2
105,126,771.8499999999999,13
616,0,1214.7199999999996,64
298,13,748.9399999999999,43
738,24,1258.0600000000002,66
2100,44,778.0,6
114,80,507.8399999999999,14
4266,60,6838.340000000002,271
289,43,463.4600000000001,30
1872,12,4200.969999999999,208
265,51,598.8300000000002,30
2195,4,1853.1299999999997,135
421,46,663.6300000000003,28
407,20,759.1699999999995,43
3082,92,5022.259999999998,272
34,72,100.8,2
9435,6,17078.450000000004,343
616,32,512.1200000000001,42
190,152,265.76000000000005,14
292,314,403.30000000000007,43
207,18,365.76000000000005,48
185,1,303.16,54
1685,10,2333.420000000001,138
90,120,216.3,9
100,189,378.30000000000007,19
232,148,177.09999999999997,8
1490,60,2210.2600000000007,140
504,249,534.24,1
2119,33,2940.0400000000013,135
198,177,120.9,9
443,41,541.53,36
-1,145,-4287.63,1
1115,0,2504.8599999999997,279
69029,3,187482.17000000013,351
1178,10,1648.9500000000003,107
219,18,486.71999999999997,19
243,193,517.5300000000002,61
66,204,131.7,8
222,454,249.85999999999999,17
826,205,1737.6999999999998,19
170,16,316.49999999999994,54
537,44,657.3,111
176,79,452.63000000000005,37
799,23,757.4599999999996,111
224,52,662.9399999999999,28
1090,17,1881.3600000000017,219
220,247,289.96000000000004,9
306,11,763.2800000000003,41
116,11,137.0,5
778,17,1843.0599999999997,90
1675,45,1125.0700000000002,78
462,288,710.2900000000002,181
178,80,194.36999999999995,14
336,74,506.51,31
1060,16,1249.3400000000006,83
191,94,414.04,21
191,262,396.87000000000006,24
428,0,376.63999999999993,29
1021,74,1926.8799999999997,86
2012,15,3541.9200000000005,110
155,220,374.57,12
229,301,497.56000000000006,27
79,359,271.04999999999995,10
394,76,272.21999999999997,17
711,290,622.88,40
17,18,1138.0,5
160,280,288.59999999999997,18
376,10,689.0999999999999,28
486,151,558.9599999999999,38
1456,66,2745.28,140
556,206,1145.84,52
136,71,294.28999999999996,16
359,262,605.5799999999999,88
289,251,387.31,22
3530,58,6100.740000000002,369
214,25,308.48,20
63012,6,88125.37999999996,1076
2752,29,2920.0400000000013,106
254,73,513.2,6
135,277,208.65,40
243,121,639.0199999999998,87
416,2,768.0800000000002,137
102,252,153.94,11
1233,18,1839.0700000000004,83
365,54,546.8100000000001,30
518,25,721.9599999999998,46
1034,95,1070.71,73
872,12,652.7400000000001,33
90,362,145.0,6
82,360,422.70000000000005,9
257,119,706.6999999999999,23
463,54,888.86,49
2130,0,3540.1000000000017,260
1526,16,2385.0000000000023,394
135,32,293.45000000000005,15
103,54,223.36,9
136,251,164.39999999999998,13
6,178,76.5,3
700,60,897.6200000000003,75
134,26,98.42000000000002,9
193,25,570.4,26
134,270,170.75,25
341,44,645.9599999999999,145
-4,666,-11.8,2
-132,188,-141.48000000000002,17
210,24,148.86,6
86,67,267.16000000000014,42
150,360,306.84,43
708,43,909.9599999999999,51
1048,305,1487.6,2
1763,17,1952.4499999999998,88
349,20,483.25999999999993,106
101,206,157.9,6
306,15,541.4599999999999,34
651,69,854.9500000000002,27
146,20,167.61999999999998,46
813,15,1107.3799999999999,64
146,25,454.0099999999999,49
518,26,901.2100000000007,152
2428,58,4012.559999999999,177
159,39,344.13999999999993,29
905,51,1498.5100000000014,299
95,71,226.75,12
302,60,362.8999999999999,26
77,36,185.64999999999998,8
1954,2,3457.7799999999975,417
90,218,124.73999999999998,6
256,32,440.1999999999999,52
88,313,215.72000000000003,45
5861,66,10736.109999999991,452
123,237,175.27,29
446,11,1227.3000000000002,36
1671,110,1133.0700000000004,214
676,101,1240.2000000000003,23
1631,33,2404.170000000001,253
828,18,1479.22,201
1008,74,2215.020000000001,167
3095,92,3911.5599999999995,215
550,86,993.1799999999995,50
229,13,388.7900000000001,83
4400,24,2827.929999999999,270
1176,66,2044.3700000000003,55
144,18,161.67000000000002,13
103,239,116.01,9
4135,24,5050.769999999997,565
-31,50,-1165.2999999999997,15
169,188,309.36,63
232,182,193.42000000000007,59
721,41,1103.9200000000003,238
2552,36,3947.8699999999994,582
1787,54,1992.759999999999,142
2470,23,4509.37,319
238,58,390.0699999999999,100
140,204,329.6,14
224,174,571.2,3
331,220,971.5800000000002,78
127,313,218.52000000000004,77
60,30,81.44,4
510,22,1336.1,27
265,152,527.05,33
554,15,843.4799999999997,50
1198,19,2047.0000000000011,315
79,82,75.75000000000001,5
1621,19,1784.1200000000008,124
158,170,503.59999999999985,26
334,120,528.33,39
630,32,1242.3399999999997,72
840,35,2361.9700000000034,297
176,20,265.93000000000006,24
280,116,547.06,35
49,129,108.5,7
250,87,621.6600000000001,5
474,2,712.2900000000002,40
71,697,101.55000000000001,8
1741,32,2768.9799999999996,169
320,249,995.6599999999997,54
30,214,133.06,7
486,61,1789.55,92
398,135,861.74,53
150,22,166.07999999999998,8
3100,12,3886.670000000001,239
2479,26,4737.1299999999965,270
1401,32,1175.88,50
41,160,117.54999999999998,22
956,11,2571.7400000000025,93
1399,1,1674.69,82
522,5,485.87999999999994,23
1486,18,2954.7500000000014,161
130,142,196.0,45
793,26,1788.27,90
604,19,604.64,43
596,181,728.1599999999999,18
1037,5,2055.5099999999993,117
93,120,347.74999999999994,15
1916,43,3406.7200000000003,68
110,228,205.7,11
659,4,1284.0800000000002,61
1672,44,3106.6200000000003,115
1485,120,1622.2200000000016,228
672,75,551.0400000000001,27
8278,3,20098.09999999997,721
931,0,1383.2700000000004,79
9725,29,16219.22,321
207,264,298.10999999999996,16
729,53,1992.1100000000006,30
96,24,184.39999999999998,11
1365,11,2459.3300000000004,119
145,44,239.41,15
1956,1,3191.5299999999993,130
2478,32,5739.460000000007,286
1767,46,4748.450000000001,258
134,358,290.40000000000003,19
666,161,733.4399999999999,47
229,137,187.02,18
184,142,283.12000000000006,15
779,132,765.34,35
1730,1,2201.050000000001,126
93,237,338.95000000000005,19
93,261,154.95000000000002,8
1261,17,2508.89,146
109,340,417.95000000000005,24
1320,80,1719.7200000000003,80
590,110,798.7399999999999,55
343,169,885.1899999999998,31
957,38,1781.1199999999992,108
3833,33,10097.369999999995,395
144,157,152.39999999999998,5
91,218,267.08000000000004,35
17,170,137.45,7
246,11,385.1,23
215,45,522.91,29
92,321,153.0,10
384,201,326.4,1
3004,23,5505.790000000001,254
83,233,139.35,6
2455,1,5367.800000000004,278
576,27,1195.94,50
1572,245,2380.6399999999994,120
792,96,3276.4,10
289,58,995.6500000000002,45
2141,17,3371.1300000000006,198
639,10,1042.55,67
1464,22,2515.680000000001,169
3567,26,5288.829999999997,220
392,80,878.2000000000002,83
93,666,303.97,18
463,262,692.1899999999998,35
422,54,700.63,43
8439,109,13110.019999999991,690
237,10,337.4899999999999,26
108,0,168.24,10
1027,20,1863.3500000000001,99
856,12,2786.05,48
89,39,355.11,15
3376,26,2291.079999999999,137
26,235,98.80000000000001,8
11,101,64.65,2
320,179,674.5199999999999,35
3957,57,1797.5699999999997,193
192,360,80.64,1
1820,89,1739.9199999999994,93
3316,14,5585.4899999999925,742
2091,20,3456.7000000000025,412
708,18,834.9899999999998,95
239,22,287.59,25
398,152,712.78,19
12,264,15.0,1
395,5,818.8200000000002,75
144,211,371.87999999999994,57
128,16,271.20000000000005,21
1186,167,2273.1800000000003,105
1857,13,3960.6299999999997,313
365,35,1143.2699999999995,38
287,57,245.81,54
58,11,182.76999999999998,53
511,146,1215.4600000000003,157
72,255,56.4,3
507,25,665.86,194
394,22,642.17,84
34,253,188.01999999999998,12
354,73,283.4699999999997,67
67,54,131.94000000000003,13
200,86,278.74,72
910,64,1865.1899999999994,134
211,74,1117.9,5
74,282,225.9,14
836,3,1965.5500000000013,190
46,60,106.1,10
232,26,323.03999999999996,58
341,180,350.3899999999999,46
178,41,697.9000000000002,82
498,23,780.4300000000003,111
1755,23,3026.0799999999967,410
736,37,1199.01,104
743,4,1251.84,147
478,74,512.31,10
727,12,546.0399999999998,43
2015,17,4627.619999999998,64
4128,1,7677.709999999991,872
350,13,732.1600000000001,141
777,15,1714.6000000000024,378
30,214,36.55999999999999,17
67,159,387.6799999999999,33
1027,65,3661.069999999999,49
-5,338,-24.049999999999997,5
408,52,298.4,13
1247,36,1995.460000000001,220
641,17,1599.9700000000007,82
496,299,889.24,30
92,120,398.7,23
12,182,35.400000000000006,2
208,50,155.3700000000001,61
348,10,350.63999999999993,61
88,48,110.21,24
515,30,1560.5300000000007,172
1421,27,2312.7000000000007,137
285,42,338.80000000000007,56
22865,0,40340.78000000009,7983
113,99,205.48000000000002,37
52,107,51.56,5
1,86,2033.1,1
398,82,901.2000000000003,51
114,70,605.8,26
1693,69,5288.630000000009,312
53,12,114.34,24
84,157,311.26,15
197,666,208.96999999999997,17
826,120,1393.7900000000002,17
19086,18,26763.339999999997,56
2706,2,5155.659999999998,199
127,130,148.21,25
104,546,252.79999999999998,58
1968,25,2059.2000000000007,223
100,324,330.9,11
2638,30,3159.9999999999995,148
810,13,597.5000000000002,102
5698,1,10158.539999999994,389
173,143,325.7,10
253,78,622.7500000000002,81
111,108,428.1799999999999,40
1400,15,1889.400000000002,280
182,205,155.89999999999998,10
999,81,1764.3600000000004,46
209,157,658.2600000000002,47
98,171,237.61,12
401,44,379.45000000000005,26
45,174,178.51999999999998,6
314,424,458.91999999999985,26
32,130,133.35000000000002,8
379,15,671.7699999999994,145
854,181,717.4499999999994,117
167,13,190.18999999999997,64
481,121,899.6099999999999,109
30,304,111.35,10
431,19,525.78,81
79,35,203.87,21
416,323,602.0900000000005,94
393,162,203.85999999999993,34
109,57,244.10000000000002,28
161,226,112.25000000000004,16
405,72,1119.8100000000004,193
130,45,97.99999999999997,16
288,24,256.32,2
223,173,541.0999999999999,115
190,86,152.06,28
171,278,155.79999999999998,32
1,165,14.999999999999993,11
24,59,110.38000000000001,19
62,22,178.91999999999993,39
407,71,800.24,34
26,188,72.9,12
173,697,243.2799999999999,58
223,10,366.23,39
183,311,295.61000000000007,40
289,0,411.6,59
473,181,336.4299999999999,80
187,46,341.2799999999999,94
756,1,1304.04,23
2516,12,4204.0999999999885,696
430,148,826.5200000000003,145
50,310,207.50000000000003,1
1141,12,2894.33,38
72,666,244.08,1
306,134,397.29,21
140,46,212.54000000000005,23
107,12,834.5,6
1594,72,1740.4799999999998,39
249,134,408.36,65
789,5,1331.5699999999997,90
478,0,704.25,21
82,139,145.79,29
262,242,389.8399999999999,77
1754,115,4301.22,43
40,278,99.14000000000003,12
9751,50,1983.5800000000004,23
252,336,304.56,2
38,301,77.50000000000001,2
75,234,149.58,20
168,302,176.68,9
144,148,358.56000000000006,1
27571,3,52750.84000000001,79
342,73,472.12000000000006,72
610,40,990.8400000000003,21
2229,124,2295.370000000001,489
273,199,557.3,19
1,250,12.75,1
287,244,111.67999999999998,31
84,117,508.4599999999999,7
41,172,73.78,26
560,1,1296.4400000000012,249
128,143,102.82999999999998,35
301,121,471.6999999999999,104
1556,9,2622.569999999998,329
2571,33,1098.43,68
80,638,123.07000000000002,48
160,697,277.34999999999997,85
152,167,228.2,14
525,4,582.5899999999999,31
37,6,136.04,31
176,52,337.04,15
519,25,740.7899999999995,179
1552,16,4393.6100000000015,297
106,666,353.18999999999994,65
342,60,288.14,21
499,454,300.91999999999996,12
395,169,737.8100000000001,147
682,166,811.4499999999999,30
98,146,152.68000000000006,48
183,23,634.9499999999999,23
10,57,20.8,1
261,157,198.57,13
42,12,191.17,39
414,237,630.84,29
25,226,93.35,5
473,37,629.6899999999999,84
133,282,76.1,2
2078,64,1511.3000000000025,180
221,302,382.05999999999995,93
363,13,417.23,58
78,363,169.46999999999997,40
93,48,249.71999999999989,60
220,24,444.68,22
1581,36,2116.19,30
124,236,252.24000000000004,33
60,257,174.79999999999998,14
71,696,102.79,28
285,156,187.29000000000005,31
68,29,166.42000000000002,32
157,212,120.03,46
1029,75,1483.56,123
300,82,523.0,3
55,108,122.13999999999996,29
7,52,38.45,5
736,243,668.1100000000002,191
148,64,236.78000000000003,22
78,304,115.30999999999999,21
66,43,220.69999999999996,10
42,100,73.5,5
253,213,97.97000000000004,34
561,22,422.8800000000001,112
611,43,730.4000000000001,53
234,106,405.6199999999999,96
20,125,70.02,19
148,20,357.20000000000005,19
3810,12,4161.139999999996,474
33,54,165.04999999999998,7
282,25,559.5099999999996,121
1032,88,2085.649999999999,128
142,46,189.39999999999995,47
127,204,172.29000000000002,7
40,360,74.4,5
301,71,297.07000000000005,21
2450,40,6752.14,363
211,289,363.65,19
88,10,170.16,3
258,10,296.71,21
955,22,2119.4099999999994,46
396,174,720.5200000000001,27
384,134,814.0,7
1024,87,2380.080000000001,138
108,76,318.0,10
189,41,396.3300000000001,37
6,290,101.69999999999999,1
1308,1,2021.8200000000004,472
260,258,453.0,25
46,155,-5.5067062021407764e-14,36
3098,115,3864.440000000002,76
190,697,489.6,13
1437,24,2538.7200000000007,153
1878,32,2633.009999999999,227
145,188,336.13,29
7432,46,3651.969999999997,127
642,19,1231.5,2
195,113,343.45,17
621,26,703.3699999999997,73
311,17,87.52999999999999,2
265,331,689.95,29
106,68,101.33999999999999,7
3571,38,3770.12,7
109,91,167.66999999999996,39
4250,2,9065.760000000002,90
1381,32,2083.42,38
2518,82,3017.2999999999993,70
419,39,580.05,21
825,12,911.1500000000001,213
1685,101,2692.85,109
149,246,168.31000000000003,19
88,12,223.65,41
64122,12,256438.49000000005,433
362,302,754.6400000000002,38
46,302,113.48000000000002,18
128,330,430.6999999999999,39
82,220,264.65,19
4219,4,7925.319999999997,454
79,20,206.05,49
255,13,352.69,26
72,546,76.32000000000001,1
55,291,220.1,28
848,235,1418.0300000000013,378
